,code,hwlwmc,spfwfljc,desc
1159,1040305990000000000,其他相关皮革制品,皮革毛皮制品,包括皮革制行李标签、磨剃刀的皮带、靴带、书籍封皮等未列明的皮革制品
1160,1040306000000000000,鞣制毛皮、人造毛皮及其制品,皮革毛皮制品,不包括毛皮服装(详见1040203)
1161,1040306010000000000,鞣制毛皮,皮革毛皮制品,指已鞣制或硝制的毛皮（包括未缝制和已缝制的），包括未缝制整张毛皮、未缝制头或尾或爪及其块或片。
1162,1040306020000000000,已缝制整张毛皮及其块、片,皮革毛皮制品,包括已缝制的已鞣制或硝制的毛皮。
1163,1040306030000000000,天然毛皮制品,皮革毛皮制品,包括毛皮小地毯、毛皮床罩、毛皮坐垫、毛皮狩猎袋、供机器或机械器具用的毛皮制品。不包括天然毛皮服装(详见1040203)。
1164,1040306040000000000,人造毛皮,皮革毛皮制品,指外观类似动物毛皮的长毛绒型织物。
1165,1040306050000000000,人造毛皮制品,皮革毛皮制品,"包括人造兽尾制品,不包括人造毛皮服装(详见104020302)。"
1166,1040307000000000000,加工羽毛（绒）,皮革毛皮制品,
1167,1040307010000000000,加工填充用羽毛,皮革毛皮制品,
1168,1040307020000000000,加工填充用羽绒,皮革毛皮制品,
1169,1050000000000000000,木制品、家具类产品,木制品,
1170,1050100000000000000,木材及木、竹、藤、棕、草制品,木制品,
1171,1050101000000000000,锯材,木制品,伐倒木经打枝和剥皮后的原木或原条，按一定的规格要求加工后的成材
1172,1050101010000000000,普通锯材,木制品,不包括铁路货车锯材、载重汽车锯材、船用锯材、罐道木、包装箱锯材、机台木（详见105010102）
1173,1050101020000000000,特种锯材,木制品,包括铁路货车锯材、载重汽车锯材、船用锯材、罐道木、包装箱锯材、机台木
1174,1050101030000000000,枕木,木制品,是用于铁路、专用轨道走行设备铺设和承载设备铺垫的材料。
1175,1050101990000000000,其他锯材,木制品,
1176,1050102000000000000,木片、木粒加工产品,木制品,
1177,1050102010000000000,木片、木粒,木制品,指用机械方法将木材制成小片（扁平刚硬且粗制成方形）或小粒（细小且有柔性），用于机械法、化学法或机械-化学法制纤维素浆，或制造纤维板或木质碎料板
1178,1050102020000000000,木丝、木粉,木制品,
1179,1050102030000000000,锯末、木废料及碎片,木制品,
1180,1050103000000000000,人造板,木制品,
1181,1050103010000000000,胶合板,木制品,是由木段旋切成单板或由木方刨切成薄木，再用胶粘剂胶合而成的三层或多层的板状材料
1182,1050103020000000000,纤维板,木制品,由木质纤维素纤维交织成型并利用其固有胶粘性能制成的人造板。
1183,1050103030000000000,刨花板,木制品,也称碎料板
1184,1050103040000000000,细木工板,木制品,指单板饰面板
1185,1050103990000000000,其他人造板,木制品,
1186,1050104000000000000,二次加工材，相关板材,木制品,
1187,1050104010000000000,单板,木制品,是指原木通过旋切或刨切获得的，厚度在1mm左右，用于制造胶合板等人造板材的木质材料。
1188,1050104020000000000,强化木,木制品,
1189,1050104030000000000,指接材,木制品,"由多块木板端面采用锯齿状接口,类似两手手指交叉对接,纵向拼接而成。"
1190,1050104040000000000,人造板表面装饰板,木制品,指单板贴面板
1191,1050104050000000000,热固性树脂装饰层压板,木制品,
1192,1050105000000000000,建筑用木料及加工木材组件,木制品,
1193,1050105010000000000,木制门及其框架和门槛,木制品,
1194,1050105020000000000,木制窗及其木制框架,木制品,
1195,1050105030000000000,木模,木制品,指木制水泥构件的模板
1196,1050105040000000000,木制地板,木制品,
1197,1050105040100000000,实木地板,木制品,以木材为原料，通过一定的工艺将木材刨切加工成单板（刨切薄木）或旋切加工成单板，然后将多层单板经过胶压复合等工艺生产的实木地板。
1198,1050105049900000000,其他木制地板,木制品,
1199,1050105050000000000,木瓦,木制品,
1200,1050105060000000000,木制盖屋板,木制品,
1201,1050105070000000000,木制梁、椽、屋顶支梁,木制品,
1202,1050105080000000000,木制楼梯,木制品,
1203,1050105090000000000,木制栏杆,木制品,
1204,1050105990000000000,其他建筑用木料及加工木材组件,木制品,
1205,1050106000000000000,木容器,木制品,
1206,1050106010000000000,木制桶、槽、盆及类似容器,木制品,
1207,1050106020000000000,包装用木容器,木制品,包括包装用木箱、木盒、板条箱及类似包装容器
1208,1050106030000000000,木质保温容器,木制品,
1209,1050106040000000000,木托板、箱形托盘及类似装载木板,木制品,
1210,1050107000000000000,软木及软木制品,木制品,
1211,1050107010000000000,天然软木,木制品,植物木栓层非常发达的树种的外皮产物
1212,1050107020000000000,软木制品,木制品,由软木加工后制成的产品，不包括压制软木及其制品（详见105010703）
1213,1050107030000000000,压制软木及其制品,木制品,压制软木通常是将软木碎、软木粒或软木粉用加入粘合物质，或不加粘合物质的方法高温加压制得
1214,1050108000000000000,木制餐具，相关木制品,木制品,
1215,1050108010000000000,木制餐具及厨房用具,木制品,不包括木制一次性筷子（详见105010802）。
1216,1050108020000000000,木制一次性筷子,木制品,
1217,1050108030000000000,木质框架，相关木制品,木制品,
1218,1050109000000000000,竹制品,竹制品,
1219,1050109010000000000,竹制工业、建筑用品,竹制品,指工业及建筑生产用竹制品
1220,1050109020000000000,竹制包装用品,竹制品,指包装用竹制品
1221,1050109030000000000,竹制炊事用具,竹制品,指炊事用竹制品
1222,1050109040000000000,竹编结制品，相关竹制品,竹制品,采用编结方法制成的竹制品
1223,1050110000000000000,棕、藤、草及类似制品,棕藤草制品,包括棕、藤、草、柳条、苇等类似制品
1224,1050110010000000000,棕制品,棕藤草制品,由山棕的粽叶、棕丝、棕骨等制成的产品
1225,1050110020000000000,藤制品,棕藤草制品,藤条经加工处理后制成的产品
1226,1050110030000000000,柳（荆）条制品,棕藤草制品,柳（荆）条经加工处理后制成的产品
1227,1050110040000000000,苇制品,棕藤草制品,芦苇经加工处理后制成的产品
1228,1050110050000000000,草制品,棕藤草制品,草经加工处理后制成的产品，不包括草帽（详见104020501）、草鞋（详见104020499）
1229,1050110060000000000,玉米皮制篮筐，类似编结品,棕藤草制品,
1230,1050110990000000000,其他棕、藤、草及类似制品,棕藤草制品,
1231,1050200000000000000,家具及配件,家具及配件,
1232,1050201000000000000,家具,家具,
1233,1050201010000000000,木质家具,家具,指以天然木材和木质人造板为主要材料制作的家具，包括木质普通家具和木质工艺家具
1234,1050201020000000000,竹家具,家具,指以天然竹材和人造竹材为主要材料制作的家具，包括竹材普通家具和竹材工艺家具
1235,1050201030000000000,藤家具,家具,
1236,1050201040000000000,金属家具,家具,指主要结构是金属的家具
1237,1050201050000000000,塑料家具,家具,指主要结构是塑料的家具
1238,1050201060000000000,软体家具,家具,指的是以海绵、织物为主体的家具。例如沙发、床等家具。
1239,1050201070000000000,玻璃、玻璃纤维增强塑料家具,家具,指主要结构是玻璃、玻璃纤维增强塑料的家具
1240,1050201080000000000,石头、陶瓷制家具,家具,指主要结构是石头、陶瓷的家具
1241,1050201990000000000,其他家具,家具,
1242,1050202000000000000,家具配件,家具配件,
1243,1050202010000000000,木质家具零配件,家具配件,不包括坐具零配件（详见105020208）
1244,1050202020000000000,竹家具零配件,家具配件,不包括坐具零配件（详见105020208）
1245,1050202030000000000,藤家具零配件,家具配件,不包括坐具零配件（详见105020208）
1246,1050202040000000000,金属家具零配件,家具配件,不包括坐具零配件（详见105020208）
1247,1050202050000000000,塑料家具零配件,家具配件,不包括坐具零配件（详见105020208）
1248,1050202060000000000,软体家具零配件,家具配件,不包括坐具零配件（详见105020208）
1249,1050202070000000000,玻璃家具零配件,家具配件,不包括坐具零配件（详见105020208）
1250,1050202080000000000,坐具零配件,家具配件,
1251,1050202990000000000,其他家具配件,家具配件,
1252,1060000000000000000,纸、印刷品、软件、文教、工艺品类产品,纸印刷品文教产品,
1253,1060100000000000000,纸及纸制品,纸制品,
1254,1060101000000000000,纸浆,纸制品,指原生浆及废纸浆，包括木浆，非木材纤维纸浆[如：苇（荻）浆、竹浆、蔗渣浆、麦草浆、稻草浆（禾草浆）、麻浆、棉短绒纸浆等]，废纸纸浆，再生纸浆，化学溶解浆，以及其他原生纸浆。不包括纺织用化学浆粕（详见1070401）。
1255,1060101010000000000,木浆,纸制品,包括磨石磨木浆、木片磨木浆、漂白化学木浆、未漂白化学木浆、化学机械木浆等。
1256,1060101020000000000,非木材纤维纸浆,纸制品,不包括秸秆浆（详见106010105）。
1257,1060101030000000000,废纸纸浆,纸制品,指采用回收纸和纸制品制造的纸浆。
1258,1060101040000000000,化学溶解浆,纸制品,"指在制浆过程中除去了木素和半纤维素,只保留纤维素的高纯度精制化学浆。"
1259,1060101050000000000,秸秆浆,纸制品,含蔗渣浆、麦草浆、稻草浆（禾草浆）、麻浆。
1260,1060101060000000000,再生纸浆,纸制品,废铝塑（纸铝、纸塑）复合纸包装材料生产的纸浆。
1261,1060101990000000000,其他纸浆,纸制品,
1262,1060102000000000000,机制纸及纸板,纸制品,包括未涂布印刷书写用纸、涂布类印刷用纸、卫生用纸原纸、包装用纸及纸板、感应纸及纸板、纤维类过滤纸及纸板、其他机制纸及纸板。不包括外购原纸加工（详见1060103）。
1263,1060102010000000000,未涂布印刷书写用纸,纸制品,包括新闻纸、书写印刷纸、其他未涂布印刷书写用纸，不包括外购原纸加工（详见1060103）。
1264,1060102020000000000,涂布类印刷用纸,纸制品,指涂有高岭土或其他无机物质的纸和纸板，包括铜版纸、轻量涂布纸、其他涂布类印刷用纸。
1265,1060102030000000000,卫生用纸原纸,纸制品,指成卷或成张的卫生纸、面巾纸、餐巾纸等卫生用纸的原纸，包括卫生纸原纸、面巾纸原纸、餐巾纸原纸、其他卫生用纸原纸。
1266,1060102040000000000,包装用纸及纸板,纸制品,包括包装纸、箱纸板、白纸板、瓦楞原纸、工业技术配套用纸、其他包装用纸及纸板，无论是否涂布均属此类。
1267,1060102050000000000,感应纸及纸板,纸制品,包括光敏、热敏、压敏及其他感应纸及纸板的原纸和原纸板。
1268,1060102060000000000,纤维类过滤纸及纸板,纸制品,包括油滤纸及纸板、空气过滤纸及纸板、液体过滤纸及纸板、其他纤维类过滤纸及纸板。
1269,1060102990000000000,其他机制纸及纸板,纸制品,
1270,1060103000000000000,加工纸,纸制品,指对原纸或纸板等成品纸进行再次加工处理而成的纸，包括美纹或穿孔纸及纸板、转印纸、油印蜡纸或胶印版纸、涂布浸渍覆盖纸、瓦楞纸板、其他加工纸。
1271,1060103010000000000,美纹、穿孔纸及纸板,纸制品,包括美纹纸及纸板、穿孔纸及纸板。
1272,1060103020000000000,转印纸,纸制品,包括静电复印纸、复写纸、热敏纸（即热成像纸）、工业转移印刷纸、其他转印纸。
